"campaignid","sample","filename","period","periodtime","family","genus","species","comment","maxn","type","longitude","latitude","date","time","time.out","site","location","status","depth","observer","maxn.complete.yyyymmdd","maxn.checker","successful.count","successful.length","left.cam","right.cam","rear.cam","video.notes","raw.hd","con.hd","forward.habitat.image.saved","backward.habitat.image.saved","habitat.classification","length.analyst","length.complete.date.yyyymmdd","notes"
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","10.26067","Caesionidae","Caesio","cuning",NA,4,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","26.17333","Chaetodontidae","Heniochus","acuminatus",NA,1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","57.07867","Haemulidae","Diagramma","pictum","Check",1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","39.94933","Labridae","Choerodon","zamboangae","Check",1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","33.26333","Lethrinidae","Lethrinus","miniatus",NA,1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","22.47600","Lutjanidae","Lutjanus","sebae",NA,1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","32.06333","Lutjanidae","Pristipomoides","multidens",NA,3,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","52.44933","Lutjanidae","Pristipomoides","typus",NA,14,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","19.88133","Serranidae","Cephalopholis","sonnerati",NA,1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.05","19.05_L369.avi","1","27.84467","Serranidae","Epinephelus","areolatus",NA,1,"new",113.8291331,-21.99757511,16082019,"14:59:00","16:15:00",19,"Ningaloo Marine Park",NA,"101","Charlotte Aston",20191106,"","Yes","",369,370,422,"",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","48.72133","Carangidae","Carangoides","chrysophrys",NA,3,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","29.24933","Carangidae","Carangoides","equula",NA,6,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","38.87733","Carangidae","Decapterus","spp",NA,98,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","49.41067","Carcharhinidae","Carcharhinus","plumbeus","Check",1,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","19.12467","Sparidae","Argyrops","spinifer",NA,3,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","42.17333","Synodontidae","Saurida","undosquamis",NA,1,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","19.08","19.08_L375.avi","1","37.99533","Tetraodontidae","Lagocephalus","lunaris",NA,3,"new",113.8234315,-21.99412613,16082019,"15:03:00","16:22:00",19,"Ningaloo Marine Park",NA,"130","Charlotte Aston",20191106,"","Yes","",375,376,420,"Pelagic BRUVs deployed",2,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","56.86333","Balistidae","Abalistes","filamentosus",NA,2,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","14.72667","Balistidae","Abalistes","stellatus",NA,1,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","59.81600","Carangidae","Carangoides","gymnostethus",NA,2,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","58.58933","Carangidae","Decapterus","spp",NA,3,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","44.73000","Monacanthidae","Eubalichthys","caeruleoguttatus",NA,1,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","58.94600","Sphyrnidae","Sphyrna","mokarran","check",1,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","35.28867","Synodontidae","Saurida","undosquamis",NA,3,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.02","2.02_L378.avi","1","56.04867","Tetraodontidae","Lagocephalus","sceleratus",NA,10,"new",113.5625852,-22.83153691,12082019,"11:47:00","12:55:00",2,"Ningaloo Marine Park",NA,"?","Brooke Gibbons",20190913,"Todd","Yes","No",378,377,423,"Right wasn't turned on. Jumping frames but no right.",1,"1","Yes","Yes","20200304","",NA,"Right wasn't turned on"
"2019-08-Ningaloo_stereo-BRUVS","2.03","2.03_L372.avi","1","45.94800","Balistidae","Abalistes","filamentosus",NA,1,"new",113.5659111,-22.82900766,12082019,"11:57:00","13:04:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190904,"Todd","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.03","2.03_L372.avi","1","13.97467","Balistidae","Abalistes","stellatus",NA,1,"new",113.5659111,-22.82900766,12082019,"11:57:00","13:04:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190904,"Todd","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.03","2.03_L372.avi","1","32.53067","Carangidae","Carangoides","chrysophrys",NA,1,"new",113.5659111,-22.82900766,12082019,"11:57:00","13:04:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190904,"Todd","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.03","2.03_L372.avi","1","28.51733","Synodontidae","Saurida","undosquamis",NA,1,"new",113.5659111,-22.82900766,12082019,"11:57:00","13:04:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190904,"Todd","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.03","2.03_L372.avi","1","55.75933","Synodontidae","Synodus","sp10",NA,1,"new",113.5659111,-22.82900766,12082019,"11:57:00","13:04:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190904,"Todd","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.03","2.03_L372.avi","1","20.22533","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"new",113.5659111,-22.82900766,12082019,"11:57:00","13:04:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190904,"Todd","Yes","",372,371,564,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","4.59733","Balistidae","Abalistes","stellatus",NA,1,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","2.29533","Bothidae",NA,"spp",NA,2,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","23.47533","Carangidae","Carangoides","gymnostethus",NA,2,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","37.03333","Carangidae","Decapterus","spp",NA,3,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","10.32067","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","50.13400","Congridae","Heteroconger","hassi",NA,9,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","8.21200","Synodontidae","Saurida","undosquamis",NA,2,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.04","2.04_L375.avi","1","20.34800","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"new",113.5815904,-22.82440903,12082019,"12:05:00","13:15:00",2,"Ningaloo Marine Park",NA,"?","Charlote Aston",20190904,"Todd","Yes","",375,376,440,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,"Measurements accepted with high RMS"
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","32.70200","Balistidae","Abalistes","filamentosus",NA,1,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","55.05200","Carangidae","Carangoides","chrysophrys",NA,1,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","55.05200","Carangidae","Carangoides","gymnostethus",NA,7,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","26.89933","Congridae","Heteroconger","hassi",NA,15,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","28.57933","Lethrinidae","Gymnocranius","grandoculis",NA,1,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","45.78800","Sparidae","Argyrops","spinifer",NA,1,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.05","2.05_L367.avi","1","45.92800","Tetraodontidae","Lagocephalus","sceleratus",NA,2,"new",113.5770767,-22.82256957,12082019,"12:12:00","13:25:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston ",20190906,"Todd","Yes","",367,368,420,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","58.15133","Balistidae","Abalistes","stellatus",NA,1,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","43.46667","Bothidae",NA,"spp",NA,5,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","27.88733","Carangidae","Decapterus","spp",NA,3,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","3.91733","Carcharhinidae","Carcharhinus","plumbeus",NA,1,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","58.91133","Congridae","Heteroconger","hassi",NA,18,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","14.54667","Synodontidae","Saurida","undosquamis",NA,2,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.06","2.06_L369.avi","1","25.25333","Tetraodontidae","Lagocephalus","sceleratus",NA,2,"new",113.5716127,-22.82164985,12082019,"12:18:00","13:35:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190906,"Todd","Yes","",369,370,422,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20191203,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","19.83267","Balistidae","Abalistes","stellatus",NA,1,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","45.77933","Carangidae","Carangoides","fulvoguttatus",NA,1,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","47.48067","Carangidae","Carangoides","gymnostethus",NA,2,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","59.98467","Carangidae","Decapterus","spp",NA,3,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","31.93400","Lethrinidae","Gymnocranius","grandoculis",NA,3,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","34.33533","Lethrinidae","Lethrinus","nebulosus",NA,3,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","26.31733","Lethrinidae","Lethrinus","rubrioperculatus",NA,1,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","2.07","2.07_L373.avi","1","31.48333","Mullidae","Parupeneus","spilurus",NA,1,"new",113.5640106,-22.8191206,12082019,"12:24:00","13:43:00",2,"Ningaloo Marine Park",NA,"?","Charlotte Aston",20190910,"","Yes","",373,374,439,"",1,"1","Yes","Yes","20200304","Charlotte Aston",20200316,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","30.12067","Carangidae","Carangoides","chrysophrys",NA,5,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","53.98000","Lutjanidae","Pristipomoides","multidens",NA,3,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","6.33467","Pinguipedidae","Parapercis","nebulosa",NA,1,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","34.11667","Serranidae","Epinephelus","areolatus",NA,1,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","23.84133","Sparidae","Argyrops","spinifer",NA,2,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","59.10067","Tetraodontidae","Lagocephalus","lunaris",NA,1,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.01","23.01_L373.avi","1","56.17267","Tetraodontidae","Lagocephalus","sceleratus",NA,1,"new",114.0835652,-21.68647769,17082019,"13:22:00","14:40:00",23,"Ningaloo Marine Park",NA,"102","Charlotte Aston",20191111,"","Yes","",373,374,439,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.02","23.02_L367.avi","1","50.00933","Carangidae","Carangoides","equula",NA,1,"new",114.0785763,-21.68555797,17082019,"13:28:00","14:48:00",23,"Ningaloo Marine Park",NA,"106","Charlotte Aston",20191111,"","Yes","",367,368,440,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.02","23.02_L367.avi","1","53.62200","Carangidae","Decapterus","spp",NA,6,"new",114.0785763,-21.68555797,17082019,"13:28:00","14:48:00",23,"Ningaloo Marine Park",NA,"106","Charlotte Aston",20191111,"","Yes","",367,368,440,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.02","23.02_L367.avi","1","34.18733","Lethrinidae","Gymnocranius","griseus","Check",1,"new",114.0785763,-21.68555797,17082019,"13:28:00","14:48:00",23,"Ningaloo Marine Park",NA,"106","Charlotte Aston",20191111,"","Yes","",367,368,440,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.02","23.02_L367.avi","1","17.44267","Nemipteridae","Nemipterus","spp",NA,1,"new",114.0785763,-21.68555797,17082019,"13:28:00","14:48:00",23,"Ningaloo Marine Park",NA,"106","Charlotte Aston",20191111,"","Yes","",367,368,440,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.02","23.02_L367.avi","1","50.49067","Sparidae","Argyrops","spinifer",NA,2,"new",114.0785763,-21.68555797,17082019,"13:28:00","14:48:00",23,"Ningaloo Marine Park",NA,"106","Charlotte Aston",20191111,"","Yes","",367,368,440,"",3,"2","Yes","Yes","20200305","",NA,""
"2019-08-Ningaloo_stereo-BRUVS","23.02","23.02_L367.avi","1","27.22733","Tetraodontidae","Lagocephalus","lunaris",NA,1,"new",114.0785763,-21.68555797,17082019,"13:28:00","14:48:00",23,"Ningaloo Marine Park",NA,"106","Charlotte Aston",20191111,"","Yes","",367,368,440,"",3,"2","Yes","Yes","20200305","",NA,""
